track_id,track_duration,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4EMAxuIPcgi6REzzLStWT4,139527,0.871,0.501,-5.144,0.0417,0.0936,0.0,0.0976,0.399,139.965
3teDctUTyX2dpKUQ4fjoSn,133068,0.933,0.239,-16.37,0.332,0.531,0.0,0.0592,0.374,119.856
15MtrjErQJARENsATICjjf,192052,0.745,0.414,-13.513,0.393,0.136,0.0,0.0807,0.0349,69.978
17fE7VD6cKLVia2x8YerRw,128548,0.871,0.787,-2.829,0.362,0.445,0.00703,0.305,0.581,155.966
7rFTPmAbbbF5gCsYwH5cYX,120294,0.789,0.516,-7.363,0.477,0.0196,4.72e-05,0.195,0.247,162.172
7ItTBck64vHkNYMbPxw1TT,192104,0.853,0.599,-5.179,0.247,0.285,0.0,0.439,0.331,119.988
1KT71DxLFCSIeva1zgeSu9,142916,0.911,0.528,-6.998,0.0965,0.00568,0.0,0.0874,0.297,137.941
5DNTCKpA8utYEWLIBcfkBS,108852,0.774,0.413,-8.835,0.31,0.0112,6.96e-05,0.218,0.127,108.036
3PLHEJsJTGsDg2ExhxZetY,93727,0.77,0.609,-6.38,0.372,0.00624,0.000121,0.128,0.293,140.15
6cqCWT5nFpMuQcl8KBl8Ix,100832,0.378,0.918,-3.072,0.0776,7.42e-06,0.606,0.921,0.144,119.734
2SQC6ZAN4ah22JXk5knO8C,120241,0.95,0.55,-4.574,0.174,0.000494,0.0,0.145,0.0743,129.954
3T7hn54qWtZIEpJK2XeClP,240938,0.331,0.523,-8.321,0.0375,0.227,0.00114,0.144,0.305,87.782
3W3RQneS2yhA7E5l1dJW18,217633,0.553,0.711,-7.714,0.0453,0.063,8.41e-06,0.0759,0.299,99.997
7HFgnF1oPMzkCqEMBOA2yI,265096,0.445,0.773,-7.227,0.0441,0.00539,0.153,0.131,0.313,191.966
12vSf3woc2toFvHxwjLI5v,331693,0.465,0.267,-14.264,0.0315,0.734,0.678,0.205,0.0757,132.002
4O7kxdfjLOFUwIB6Q63ScX,223686,0.468,0.182,-15.562,0.0401,0.837,0.0132,0.0678,0.0382,155.102
6NXKNt6jyg6vPUa8rKS7BA,295156,0.503,0.598,-8.273,0.0362,0.128,0.0983,0.106,0.196,162.905
6pCBRjjwhfyafZQPWx8KPK,203701,0.67,0.567,-9.732,0.0357,0.328,0.015,0.0873,0.434,139.995
0kDoamcl35a1zJDlkbfVWf,243236,0.642,0.52,-10.925,0.0822,0.443,0.00714,0.153,0.32,159.883
2nrlxvu6Ygdqlp0xJNeha7,191025,0.391,0.626,-9.286,0.071,0.0855,0.758,0.0667,0.217,160.222
5bfujypYjuNsB1DynNwaG7,269868,0.44,0.492,-9.532,0.0359,0.264,0.0114,0.0917,0.0632,99.966
0hGwUfy86ujFt9l806tFEG,305427,0.517,0.233,-14.427,0.0478,0.875,0.00247,0.0625,0.252,81.267
3Rtlsb4YUeAz1733sFt8eJ,376240,0.539,0.431,-10.117,0.0433,0.111,0.00262,0.0535,0.204,119.489
7rQ3Gz0M6eMUCOQf4fs0qq,312627,0.464,0.793,-6.548,0.0541,0.0137,0.0257,0.107,0.468,162.027
2vWxcvNva9F5J7QzK2GrSb,221240,0.42,0.825,-5.343,0.0468,0.000559,0.728,0.183,0.307,152.934
60Q1lkwI6yCnOdwbA1mX1s,278227,0.51,0.718,-8.752,0.0392,0.134,0.356,0.117,0.607,157.932
7Ci8PQErFvctBM9TcxKLjj,190027,0.553,0.818,-6.441,0.0645,0.0341,0.843,0.0844,0.371,156.028
3SvIbcr7uvjRp5PuPN47eo,248547,0.438,0.693,-7.678,0.0396,0.0134,0.336,0.11,0.184,89.769
1UYVSwIYKhwjx41WB3WbmS,260227,0.435,0.361,-8.127,0.0317,0.296,0.0527,0.143,0.0861,143.772
1Krvbw26ewysVZRY6Rd9n1,169907,0.482,0.151,-12.259,0.0377,0.819,2.7e-06,0.124,0.0447,138.757
0XWfxQBDCKR7FTxBAENYXV,218627,0.527,0.776,-5.887,0.0438,0.00563,0.00436,0.0853,0.571,144.101
4FZxG3zH6XrayF2ZZxIAW7,289547,0.49,0.392,-11.264,0.0324,0.328,0.27,0.0773,0.0501,135.773
44ehG2AzzsaDuKGfaOfRC9,174185,0.947,0.504,-7.9,0.257,0.00163,0.0,0.0912,0.181,102.02
5nYRlF5XVaw2xh3mT4XNR3,166019,0.858,0.462,-7.592,0.213,0.0151,0.0,0.195,0.489,100.971
5weJMcl7g7PS1itvd9vm8i,177945,0.869,0.647,-6.915,0.364,0.0451,0.0,0.637,0.681,102.995
6Memghd9t1cJlcqqR7PCgP,174361,0.807,0.568,-7.415,0.18,0.0918,0.0,0.12,0.372,110.029
0qHL3W3QSeIy2KJExgsDhO,188211,0.824,0.847,-4.075,0.216,0.0238,0.0,0.095,0.875,95.036
2Him16gwKHEsSYKY3liUII,200408,0.735,0.675,-7.507,0.299,0.0277,0.0,0.141,0.474,100.038
7dONIS1M9QkIIvgmpRl0YA,116739,0.91,0.897,-6.157,0.488,0.0376,0.0,0.331,0.656,110.016
2bnsYjQ8MMuHi5bp4OYzdn,200874,0.697,0.58,-6.352,0.0989,0.0341,0.0,0.303,0.332,101.018
04eI17XcPu7RV9FXWqE5uX,184021,0.816,0.844,-6.857,0.126,0.422,0.0,0.0807,0.774,136.071
1FPxSkCeL25XXKPNIpyyiG,156727,0.816,0.693,-6.192,0.299,0.0666,0.0,0.105,0.27,97.92
147VqRiemIplLbNsXPDzXV,252597,0.716,0.743,-4.372,0.192,0.00136,0.0,0.0622,0.156,93.042
0CQLAkDbSMG7fnrsP3Xe1V,168969,0.814,0.554,-6.486,0.133,0.0145,0.0,0.102,0.117,81.022
6CeqLJI3Xv7av7YIXcxntq,152989,0.849,0.679,-4.166,0.357,0.0314,0.0,0.379,0.513,95.002
2FmfwC6Tin0P4E97ShxCvB,219781,0.856,0.82,-5.754,0.201,0.0312,5.76e-06,0.124,0.75,113.039
3begGDHLa3MS1jxLygJVYn,185065,0.776,0.712,-5.453,0.238,0.122,0.0,0.25,0.415,94.008
0C4XPCoBo4jbl95mkIKCvK,215122,0.843,0.559,-5.571,0.159,0.138,0.0,0.128,0.374,85.963
2OZ4HQheMnNFpNNErSZJOU,156429,0.866,0.74,-5.052,0.0575,0.00141,0.000774,0.0892,0.277,111.961
5T17lf6if8hlUWxJ4afNfg,189000,0.846,0.891,-4.247,0.351,0.0748,0.0,0.403,0.825,159.962
5xLdmwEbXlM8AW9UiID7gN,205545,0.633,0.891,-3.975,0.319,0.108,0.0,0.373,0.539,96.046
2WKE5hDUbJw8OIuIl3awJb,223919,0.932,0.692,-5.055,0.122,0.185,7.79e-05,0.117,0.466,104.02
0fntVownOYJVD9nSglUeOa,146974,0.807,0.733,-4.244,0.288,0.163,3.85e-05,0.172,0.524,98.144
3rnDyg4f2oRsWmXdZVFD1Y,284439,0.893,0.776,-5.356,0.293,0.00607,0.0,0.103,0.229,91.987
2dLWb2s1QtgpzAGOaBVa0h,250081,0.61,0.676,-6.521,0.132,0.158,0.0,0.0961,0.464,90.028
5vGI84haEdnvZXVwtgoYJf,191984,0.933,0.734,-4.995,0.238,0.144,4.65e-06,0.127,0.443,99.992
2pag7uM0OJeuQ5HlzaxJZc,163255,0.952,0.643,-4.299,0.191,0.0327,0.0,0.0986,0.671,100.046
6J7BvH1mQKNCXixrb3yWVJ,229695,0.751,0.829,-3.922,0.238,0.684,0.0,0.126,0.807,94.029
31XdQzceOcr5gds4dfKdDU,235225,0.84,0.651,-5.148,0.267,0.0584,0.0,0.305,0.239,99.002
2KL5ctchR3lvTOHU0BKzfl,141896,0.891,0.759,-4.017,0.217,0.0241,0.0,0.0867,0.486,103.004
3vYN1uYkMxoH0YoBtqWYoq,186412,0.673,0.732,-6.047,0.436,0.203,5.7e-05,0.631,0.875,100.108
2YLZwWOEOm0YP1i2dWnzZV,232415,0.782,0.937,-3.385,0.345,0.235,0.0,0.146,0.491,94.996
4iAQJxzn6uxkxhdQDWrMER,215642,0.871,0.8,-6.053,0.328,0.18,0.00226,0.109,0.378,99.061
0uxDVlSxzCJmIJnWIBEGNa,149128,0.756,0.758,-5.339,0.409,0.256,0.0,0.0867,0.721,96.805
7epu5Oe8Eb2MbOQy9Nu6vJ,187647,0.78,0.85,-3.976,0.259,0.166,0.0,0.125,0.115,104.12
6i6krIxOpTeiginTWBlT2R,184757,0.877,0.78,-5.195,0.251,0.126,0.0,0.297,0.611,105.021
3T9ijYILr3mkt51dTA8cTW,212741,0.914,0.789,-3.807,0.351,0.12,0.0,0.0833,0.565,100.063
7qksHxUE7ifpuIEJgZnyaU,139685,0.837,0.831,-5.178,0.294,0.0523,0.0,0.0285,0.407,98.002
1AO9mf3SST7X9obIOQ8Kvb,159994,0.95,0.608,-4.391,0.195,0.00504,0.00172,0.108,0.333,123.03
3hFSiPomS0EposNOfmmKQW,226086,0.728,0.862,-4.221,0.275,0.468,0.0,0.0959,0.443,93.869
45A6E5ajfL34VtKqCO9m5p,156311,0.877,0.66,-5.02,0.256,0.167,4.52e-05,0.108,0.518,105.026
1EV0P0Rt7bzWbXNhvTY3eW,206572,0.794,0.86,-4.129,0.26,0.0885,0.0,0.153,0.567,99.947
4iG9ghgsSSENI7Bgeo5rEM,224912,0.525,0.962,-4.215,0.287,0.0163,0.0,0.16,0.56,178.153
5cBXLcXxy9zpfiAzUTrqoD,191012,0.833,0.848,-4.92,0.31,0.144,8.3e-06,0.0841,0.613,98.015
5hwsY5OQnSVpXumkKXfKK1,206269,0.767,0.859,-4.643,0.308,0.245,0.0,0.0836,0.484,98.021
38c7xqKl61hoKavd0HQocc,246774,0.772,0.692,-5.343,0.288,0.202,0.0,0.129,0.646,98.497
6GXkWfYB5BK7C29ShMhLFd,211891,0.736,0.824,-4.344,0.167,0.0399,0.000124,0.0881,0.455,91.041
01NoelceMNhdiJuu0CAWHY,266855,0.411,0.53,-15.8,0.0461,0.718,0.684,0.996,0.848,126.504
4P8nIwZkNSHuhRa368D2iW,290705,0.369,0.546,-14.429,0.0392,0.38,0.903,0.148,0.8,144.131
5syvGQsb0qvJNYyzHP9YKv,210430,0.449,0.466,-16.583,0.0636,0.823,0.08,0.428,0.859,177.532
4tHDpngLJEzbzh5SNl8H0x,435162,0.32,0.338,-15.714,0.0478,0.4,0.275,0.895,0.37,176.629
3yefbKcZyNpQ8jBZy44nAl,285585,0.531,0.427,-16.477,0.0441,0.801,0.467,0.892,0.752,110.48
19AR61rao7MYDHu62psrG8,764122,0.476,0.532,-15.921,0.164,0.651,0.0549,0.931,0.571,184.636
2PWnbP0Xdpq85c5VbLCLGI,343446,0.477,0.488,-14.004,0.0426,0.321,0.517,0.866,0.717,138.034
4F9sJ0VYOqgTCnc1VXyYTF,306875,0.322,0.319,-13.837,0.0309,0.782,0.49,0.947,0.575,180.149
7hZ9NEaxy7l9z5NH2xrAoI,255988,0.293,0.528,-15.376,0.0885,0.511,0.264,0.759,0.627,177.097
48wXTjWuIUEQSEadFSUT0Y,393967,0.333,0.654,-13.858,0.0598,0.46,0.672,0.683,0.615,162.657
5VLAzsK4FjAopcyYd7jJCn,144912,0.451,0.479,-10.902,0.0307,0.228,0.0,0.115,0.521,87.934
284HtVXAnHjuIj7PRVI5W8,161796,0.423,0.502,-12.176,0.0318,0.627,0.0,0.0435,0.477,150.187
1NI4IzdDRxCKO2ewLFq2v1,180866,0.484,0.362,-15.937,0.03,0.885,0.324,0.203,0.489,83.696
6Mt01hjK1E4ZDLqCCAB8E2,186552,0.363,0.338,-15.279,0.0252,0.82,1.29e-05,0.387,0.605,94.23
5iDA8azGsEddW6C0dbdnSn,157512,0.571,0.34,-14.484,0.0312,0.893,0.00892,0.205,0.652,130.84
5UdVoSrkQ89rLhElOBMemH,171734,0.565,0.223,-16.041,0.0395,0.917,0.0154,0.123,0.794,79.763
4cZzxbYTXLSvw21jbkX1Ax,161640,0.329,0.503,-13.512,0.0321,0.208,0.138,0.0997,0.69,79.007
3N8VuXSKAm86VnPz43lRV8,224067,0.431,0.103,-18.175,0.0358,0.984,0.0113,0.0999,0.137,120.202
0MRv4dpmfeZO8WOV3yki2v,161636,0.402,0.248,-16.342,0.0338,0.913,0.00515,0.125,0.709,169.765
2hqVSWglOnn0hirn5ZsetA,151260,0.464,0.376,-14.75,0.029,0.912,2.98e-05,0.185,0.698,110.081
0oVsqc0kI9TnbQhS5Fv9fE,158884,0.385,0.348,-13.981,0.0536,0.828,0.000208,0.149,0.596,210.091
5QVYj3lTWvhSS8UHBpdBEm,185953,0.249,0.262,-15.555,0.0424,0.891,0.000615,0.0989,0.588,166.76
6Xd8eLa2bfSSsuMJgpR5At,163556,0.535,0.623,-13.599,0.0359,0.765,0.0501,0.154,0.643,119.293
2EohXOhRaiHEtdd6JZbak6,183765,0.373,0.294,-14.445,0.0311,0.97,0.112,0.145,0.555,71.724
56MA3SJioUtdy9HfB7Q7Cy,153057,0.43,0.375,-11.159,0.0267,0.752,1.45e-06,0.227,0.358,75.934
0FjK2W2zpKcg47i9pIdEEy,166429,0.377,0.335,-13.951,0.0341,0.824,0.0,0.254,0.541,152.122
0vUn3liyS1sMxjaOjHjtkL,144936,0.439,0.24,-12.617,0.0363,0.923,1.92e-06,0.0998,0.341,130.219
74kHEBb7j0nt7KAjAbU5Jk,141189,0.505,0.156,-15.816,0.0301,0.965,0.0103,0.114,0.253,110.97
48mBdyatXWPswjc9DJPx98,196110,0.401,0.426,-12.362,0.041,0.833,0.0,0.211,0.397,145.568
5y7WezGVyaSUpH8AJaMWPx,136494,0.586,0.659,-13.624,0.0503,0.804,0.0,0.353,0.891,157.461
0PqH1u41VXe8Zbq9fUt5SZ,270041,0.244,0.664,-14.598,0.0835,0.0825,0.002,0.413,0.362,148.946
7B6GnB5jWA5L7jvmmXVaJu,312810,0.332,0.612,-15.453,0.0972,0.243,0.00264,0.0791,0.493,140.314
4laab3O5eovdFRD04FLuA4,203440,0.339,0.67,-14.604,0.144,0.586,0.0,0.646,0.636,177.255
7JVKqlwDXBfWMoMRShZBEU,481654,0.357,0.603,-15.927,0.081,0.0868,0.000158,0.0387,0.676,130.927
5AJ7TbeSnUp4kMaN8zoswj,368827,0.232,0.478,-15.249,0.0446,0.179,0.00127,0.253,0.264,86.665
7LlUhS02tJdD8VHPLAQIsj,180256,0.137,0.794,-15.299,0.0854,0.269,0.0128,0.554,0.539,169.239
4CKR7Psk9zaoniS8QiXi1O,284082,0.246,0.256,-17.964,0.039,0.534,0.00122,0.646,0.112,128.449
2V0VRa5ds3nENrL0QX1NfG,249701,0.431,0.735,-15.291,0.209,0.206,0.000246,0.5,0.475,132.436
049xza2VZIaHYUgQrtFtmk,189292,0.345,0.484,-16.384,0.0524,0.308,0.000326,0.254,0.225,79.178
0mtpd5HFz93BKo5aigYcdK,333619,0.263,0.642,-15.419,0.105,0.117,0.00122,0.692,0.432,160.177
2SrcWlQ9o9NRutSE3bOIXr,243761,0.404,0.599,-15.367,0.0511,0.212,2.54e-05,0.485,0.398,112.839
1l1HHr2O6iQTFS8q5zRsxv,284910,0.154,0.678,-15.117,0.0777,0.0752,0.0027,0.714,0.3,89.339
5rdPCKwgssj3VZvMXjoMjp,166429,0.441,0.264,-15.692,0.0405,0.859,0.0,0.109,0.494,152.219
1wvyWivmB2sgZLMVPvfw3y,171833,0.557,0.0796,-24.06,0.0544,0.888,0.00278,0.116,0.765,79.171
69UexfIpwoTt8r32oC1E5S,144935,0.526,0.393,-13.141,0.0416,0.284,0.0,0.111,0.505,88.557
6Wh33vpKqMILbagrawOMo8,153152,0.471,0.283,-14.743,0.0306,0.804,0.0,0.186,0.261,76.746
3o3QiGYzPgAz8GeDZKPl6q,161961,0.52,0.481,-12.206,0.0345,0.331,0.0,0.0423,0.535,150.772
5hyTD4QODyGI7U0jogUsjx,224275,0.407,0.0327,-23.706,0.0394,0.979,0.00079,0.088,0.0958,120.147
6M0bi1pAOqWWlUBBaHJoQa,185953,0.351,0.195,-20.151,0.0419,0.787,0.00544,0.0988,0.53,166.629
2S20Xgj1cP37WBt4KCAO27,158949,0.715,0.289,-14.914,0.0396,0.65,0.000167,0.118,0.597,104.905
6ZhXEPuhdLdjhkILHvyYxS,161636,0.442,0.181,-18.192,0.0411,0.875,0.00176,0.124,0.681,169.62
5ZUDVSutKVdLSvLfpUhgl8,409600,0.392,0.476,-6.618,0.0299,0.732,0.000458,0.0748,0.113,133.982
6Kf5DyqcGUaV0c0sBX9twq,255960,0.395,0.373,-8.493,0.0265,0.778,0.0,0.148,0.393,90.098
7tpooN4AtvK9CXBjDnC4wb,243787,0.344,0.525,-8.217,0.0459,0.405,6.63e-05,0.0533,0.427,182.116
476IdWDbnimQWQfv40cFA4,278893,0.577,0.709,-5.08,0.0248,0.0494,0.0,0.102,0.614,81.998
7aHJAWqPjZFHcZFEr0tAtx,309333,0.564,0.707,-5.686,0.0337,0.257,0.0,0.119,0.72,188.3
40yZYUUsdAHKi9T5Ane0Zv,266907,0.702,0.728,-5.248,0.0269,0.229,4.34e-05,0.112,0.615,121.064
4vbuAAtcWpe4lRaGzbBkDS,269067,0.722,0.946,-4.629,0.237,0.231,0.0,0.0818,0.701,98.029
0kAyDKUEIQtV3Z6UROijmt,303533,0.445,0.763,-6.171,0.0996,0.436,1.74e-05,0.135,0.589,96.035
6Rto1K4ebYtmW6LEqnTZxl,263693,0.458,0.507,-9.062,0.0396,0.401,3.96e-05,0.106,0.242,133.873
1JYklfeo6izaTSkTZsnjje,130000,0.793,0.748,-4.555,0.0322,0.681,0.0658,0.0583,0.895,124.051
6R8xAqbPYxCJ48XZ6bwi19,325041,0.443,0.507,-7.566,0.0277,0.645,0.000249,0.0928,0.277,76.507
7BNSa5qN0dDg81ySZze6S6,245960,0.703,0.907,-4.056,0.067,0.0292,1.38e-06,0.291,0.491,92.973
7LLXLd0pisbEAdIVK502VM,208947,0.747,0.898,-3.683,0.0709,0.0613,1.66e-06,0.0886,0.689,91.97
3gu0fRSgFuc4FmrtIv0DnC,219947,0.73,0.836,-4.277,0.0409,0.0073,0.0,0.0371,0.879,92.043
7BuHdm4lQqcyG3qTwdkxus,226200,0.8,0.74,-4.52,0.0479,0.184,0.0,0.0558,0.775,90.035
1q7auenB1HtlxmJJbWCDFL,223147,0.767,0.877,-4.011,0.0492,0.0438,2.52e-06,0.0996,0.519,98.041
0RdUq32U3zXzz2s9510RV2,226560,0.759,0.853,-4.883,0.0834,0.00647,7.27e-06,0.241,0.716,88.955
4ByaTrfoYbXrmlbsTG8MTD,237907,0.829,0.723,-3.743,0.105,0.176,0.0,0.0877,0.721,92.956
53Zjas25qARnEB1mCtlsQH,225120,0.794,0.748,-3.894,0.068,0.0368,0.0,0.077,0.806,97.049
4cI7ZvXSCk4RHqj3XGPWGb,210920,0.656,0.643,-5.229,0.245,0.0614,4.42e-05,0.337,0.385,179.772
78HiHN13h6knr2nSyRVZwe,250160,0.81,0.729,-6.218,0.142,0.0101,0.0,0.235,0.491,140.122
2WpcDo8852SFu0s9SAcp1V,188987,0.819,0.837,-4.568,0.0995,0.056,3.1e-06,0.26,0.639,97.996
48HDsxWfp1GXdpA8iyycP0,241867,0.676,0.794,-4.446,0.0687,0.0177,0.0,0.167,0.741,180.096
6UwmwaI4r2vydvOxzqTJc3,192187,0.655,0.807,-5.927,0.106,0.0239,5.5e-06,0.252,0.651,171.953
72kMzFs3DToSPeunmtx9Fs,234227,0.703,0.659,-5.009,0.11,0.0465,0.0,0.0586,0.776,167.967
4DZxe0dlfauYao6bxgH2st,172853,0.872,0.785,-5.463,0.153,0.0303,0.0,0.0798,0.723,95.991
6d8owCU2kQ63h5bB8YYjv3,227400,0.87,0.686,-6.396,0.0951,0.119,0.0,0.256,0.76,95.018
63rXrC9NNppuEzIxTbWr3w,207587,0.82,0.787,-5.542,0.131,0.112,0.0,0.453,0.761,96.002
58cSwlyx9Mc5HU1wjro6HF,213013,0.817,0.755,-6.173,0.0396,0.355,5.58e-06,0.111,0.771,104.985
2DSU6SakayCMfkOCO9pqtD,208093,0.715,0.722,-5.401,0.226,0.115,0.0,0.438,0.552,93.973
4Fe3PGF2RxBzjXKkmvcyux,156560,0.707,0.853,-4.442,0.165,0.235,0.0,0.115,0.716,95.951
34EQNWiFCgjuFXgXtOdKxq,276560,0.715,0.778,-3.915,0.0526,0.021,0.0,0.0905,0.161,127.953
1W3TrOW4Gnj2SijuIZLD23,271720,0.785,0.724,-6.032,0.0493,0.289,0.0,0.0926,0.431,100.941
6hy9vnurvE4XNAnerYkl8a,169307,0.794,0.642,-5.335,0.0607,0.188,5.14e-05,0.28,0.594,97.007
75OOFh5FYv7pgscA0pmR0X,181067,0.774,0.789,-4.604,0.0487,0.0477,0.000352,0.0756,0.16,114.992
1CYCMGSBuzW5XBu1dRvJs9,162560,0.817,0.653,-10.061,0.101,0.00891,2.55e-05,0.104,0.864,95.007
1GjF6c1onv8AsrI4TlvhwZ,192307,0.79,0.869,-6.621,0.235,0.0845,3.01e-06,0.137,0.712,94.998
21NVlDWv8cr0bE8l9UnfIz,206627,0.696,0.836,-4.429,0.285,0.0728,0.0,0.0823,0.591,93.946
4P2p81ha2CywKALMNzn5aG,158667,0.622,0.775,-4.161,0.303,0.108,0.0,0.201,0.553,93.744
0aw3wlOTcpgrpbju0hvIm1,147693,0.811,0.887,-4.869,0.124,0.15,0.0,0.0474,0.945,92.106
2emC5JLE6ALnIcSRRHUNfP,190947,0.882,0.793,-5.971,0.208,0.0211,0.000556,0.0921,0.641,95.998
4QqyP3c2rUX0Sf6NnzzTuQ,176187,0.543,0.912,-2.704,0.286,0.0401,1.18e-05,0.33,0.51,173.854
0EZlQkpHLAfOAX1nA1eXnp,165080,0.866,0.788,-3.405,0.118,0.12,6.92e-06,0.0786,0.588,95.444
7spkNn7FhdY7Sutbz1B6RD,152187,0.805,0.894,-4.289,0.147,0.157,9.18e-06,0.103,0.813,95.007
2yrybOjLl8FYZrMKIB2N9z,224000,0.754,0.86,-5.12,0.29,0.105,0.0,0.126,0.532,94.927
4YIQ5znwHwbeN6BGpN10YI,202827,0.85,0.884,-7.676,0.0563,0.0042,0.000868,0.107,0.552,109.983
1jIMQ9WtS2FArbGr18EToo,207560,0.822,0.496,-10.792,0.22,0.00211,0.0,0.103,0.379,98.016
5UKQ7sdeVTHBrXA7N4Ks6x,179253,0.877,0.779,-4.813,0.0794,0.0594,3.65e-05,0.0656,0.961,95.009
0PaMlxDmjtZqlFHkllz0ME,202120,0.824,0.799,-4.426,0.183,0.438,0.0,0.121,0.882,94.979
1DfrUgwpsUQzVa0OAUEjAm,123840,0.905,0.806,-4.193,0.133,0.223,0.0,0.0604,0.574,96.041
4cQd0u7EZcYAeuJyR8Fi5K,162787,0.694,0.734,-6.976,0.353,0.201,2.55e-06,0.0628,0.508,106.924
1hTXDYeS5UEXq2T4CSmWgR,185973,0.768,0.753,-5.905,0.12,0.145,0.00368,0.0907,0.729,94.977
4EnWXO7o1ZLF47VcLNlZ3Q,186867,0.795,0.891,-4.124,0.189,0.0912,0.0,0.332,0.384,95.031
3spYXzQKHXwGabld9m54SY,184907,0.844,0.862,-5.043,0.114,0.132,1.92e-05,0.066,0.816,95.999
5QgkQw8FRyfLnb1YkVWhx6,180000,0.711,0.737,-5.144,0.101,0.0193,0.0,0.0632,0.44,172.066
273dpahq5WSO7pf8qMEPe1,241320,0.803,0.624,-5.715,0.234,0.725,1.41e-06,0.125,0.599,92.997
7e11H25X7JaDhtdhVsmA4d,184293,0.862,0.845,-4.329,0.145,0.192,0.0,0.202,0.698,94.997
3QNgZ5iWxpGZ0aDVgGsGZ5,221675,0.453,0.843,-11.938,0.136,0.736,1.77e-06,0.932,0.249,93.462
5XyoD9vUEN91ADgNtbNfvg,197303,0.463,0.614,-17.899,0.0719,0.778,1.23e-06,0.916,0.601,96.778
5ciL5QdtRs7Zjle31oihZ7,227709,0.489,0.688,-13.765,0.242,0.599,3.86e-06,0.939,0.334,95.932
5yRVe7o0FPQLMibYhNhdx1,205714,0.568,0.597,-13.313,0.374,0.555,0.0,0.899,0.273,94.777
26v0uaaS7DvqEd5ql1zL29,196206,0.45,0.631,-13.036,0.0734,0.308,0.0,0.879,0.526,92.814
4qhR88w0IWxrYC3gQEwdFH,171938,0.486,0.852,-14.185,0.0736,0.652,0.0,0.926,0.238,94.017
5kwSB4sjDur1was6Xnk0qI,246178,0.502,0.498,-13.983,0.129,0.577,0.0,0.661,0.395,91.907
2Zo3mQWKf2TyWcaY15zVEt,249704,0.508,0.795,-12.473,0.155,0.461,0.0,0.917,0.374,94.929
4Ash7NV5gj8bRhqwUMMFqn,140278,0.437,0.711,-13.691,0.0688,0.627,0.0,0.911,0.316,96.59
5LcgPokuDmFR71En0g3jxF,163030,0.396,0.718,-12.393,0.235,0.426,0.0,0.859,0.177,122.711
0GZ7byApA6ldulW5ONGjEG,154488,0.508,0.708,-11.051,0.201,0.731,0.0,0.989,0.309,126.345
7A4UGv9NKntl3vRXQUOPXt,190929,0.462,0.73,-13.742,0.258,0.447,0.0,0.975,0.261,93.712
1I7BUq2MwAWWXTm22OsFbL,126198,0.583,0.719,-13.291,0.178,0.0895,0.0,0.973,0.35,95.062
3m4W8d3ummc18s8ACSo2CT,96601,0.481,0.502,-13.998,0.0813,0.351,0.0,0.779,0.489,99.827
3MJ4k76Gfvhr6jxzLLZ1bN,179409,0.284,0.623,-13.295,0.398,0.124,0.0,0.667,0.21,179.967
2yoaXLItTfWNpdFFpdF3Ti,221973,0.363,0.362,-8.516,0.0339,0.28,2.03e-06,0.142,0.179,146.104
6Ju28M6P8Y8sLjBgWjyUUD,214667,0.729,0.675,-5.62,0.0415,0.53,0.0,0.0985,0.332,116.016
3MZ7TxuXNnwYXm2KZGap5g,262680,0.676,0.577,-7.82,0.0274,0.613,0.0013,0.195,0.49,107.0
1NcXkWB3UwXfMt8izByICb,241760,0.625,0.366,-8.388,0.0331,0.528,2.1e-05,0.0958,0.219,72.992
64fzn2ewOdSH57wrxTPGov,226160,0.533,0.32,-8.819,0.0316,0.731,1.65e-05,0.154,0.291,98.036
6nmr64Mo4RD3R1pLshvmoG,217413,0.507,0.652,-5.872,0.0469,0.528,0.000501,0.108,0.191,118.003
4MuoE4t1lp2Nkg7b2218Dr,298360,0.661,0.762,-6.753,0.0635,0.151,6.87e-06,0.0814,0.399,100.021
1tpkN6z0Zd3wphAd3DASDX,281440,0.254,0.0877,-9.996,0.0382,0.805,2.9e-05,0.137,0.0907,68.991
47a7Hn4fFE4mHgVJF19CO1,149120,0.401,0.292,-8.414,0.154,0.919,3.32e-06,0.396,0.299,88.744
6CtnrcBHoK6Xf5rHUf0vbZ,234526,0.564,0.923,-3.843,0.0325,0.00147,0.0,0.277,0.587,141.991
2ZE1EiHnmtdiv9KAJTGeRq,216176,0.313,0.635,-4.676,0.0431,0.0229,0.0,0.129,0.224,114.776
7GlwvJ8iAbCEfZjGq3iwmZ,334817,0.372,0.539,-4.941,0.0324,0.605,0.000616,0.177,0.0825,129.808
4ZkGNzavB3e5mPpEP8HUjB,307347,0.47,0.894,-2.621,0.0418,0.0322,5.4e-05,0.0903,0.311,126.03
5ZEAEazgJGdIMSz55qOORv,249070,0.361,0.318,-6.791,0.0317,0.893,0.0,0.0984,0.168,120.53
3o9qzsqkT0mvfxcusUaXsN,293468,0.426,0.87,-3.821,0.0621,0.096,0.0,0.112,0.414,169.946
5eSpqylqJdZPEX85nTGEVp,195082,0.384,0.423,-11.88,0.0579,0.726,1.47e-05,0.119,0.294,82.405
0D9QuOa5HkXEpgBBlFGksh,264026,0.442,0.626,-5.704,0.029,0.228,0.000475,0.311,0.29,78.668
