track_id,track_duration,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,time_signature
4T652DlATVHe0jdLKaN3Bw,222947,0.662,0.6,-6.402,0.0703,0.173,0.000137,0.109,0.331,134.979,0,1,4
6ocbgoVGwYJhOv1GgI9NsF,178627,0.778,0.317,-10.732,0.334,0.592,0.0,0.0881,0.327,140.048,1,0,4
3e9HZxeyfWwjeyPAMmWSSQ,207320,0.717,0.653,-5.634,0.0658,0.229,0.0,0.101,0.412,106.966,1,1,4
4kV4N9D1iKVxx1KLvtTpjS,190440,0.726,0.554,-5.29,0.0917,0.0421,0.0,0.106,0.335,169.999,5,0,4
0v2LUO8oTHnkjQ8MmKuXyk,37640,0.336,0.231,-6.217,0.0497,0.942,0.0,0.188,0.429,168.685,1,1,5
4mLkiFppf8Xvem6BSY34qw,196360,0.795,0.759,-6.348,0.0528,0.0793,0.0,0.0805,0.855,110.021,6,1,4
0sdbFOyfgAhAhWq8DpzkaW,228373,0.877,0.547,-5.705,0.18,0.0122,1.51e-05,0.028,0.687,99.034,7,1,4
1xWH8zYtDeS9mW1JJG23VZ,245667,0.831,0.485,-6.677,0.15,0.375,1.47e-05,0.118,0.622,80.022,10,0,4
5OCJzvD7sykQEKHH7qAC3C,197547,0.602,0.658,-5.934,0.0558,0.0233,6e-05,0.237,0.268,145.031,1,1,4
70khXICDeTTxgYtw3EysKH,208493,0.721,0.459,-6.408,0.032,0.248,0.0,0.212,0.46,119.914,4,1,4
5YeHLHDdQ4nKHk81XFWhCU,227387,0.847,0.603,-4.607,0.0397,0.107,7.4e-06,0.106,0.735,114.045,0,0,4
0WdR2AyLW1Drd3OUdwezM0,172107,0.71,0.614,-6.757,0.0431,0.186,0.0,0.0974,0.658,148.152,10,0,4
4OafepJy2teCjYJbvFE60J,198160,0.568,0.656,-5.413,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,8,1,4
2qT1uLXPVPzGgFOx4jtEuo,205920,0.699,0.713,-5.507,0.0594,0.04,3.11e-06,0.294,0.354,121.993,9,0,4
4b7mLZQWsy0rLnrMtPA9fQ,177533,0.761,0.818,-5.238,0.0978,0.058,0.0,0.11,0.348,110.99,6,0,4
3NbTQ8ZbHU6MSEVUFAVCJ9,171333,0.597,0.524,-7.247,0.0537,0.216,0.0,0.112,0.0549,92.568,11,1,4
14kYOiFVPb7E7NfFbqhdln,189507,0.708,0.454,-7.07,0.0395,0.0217,0.0,0.073,0.24,110.963,1,1,4
0XOnMqLQDO89iAg7dWWwnG,73813,0.652,0.31,-10.212,0.0509,0.43,1.16e-05,0.182,0.304,119.913,4,1,4
7u6DMPznGbpziuEgCE0JGQ,322027,0.604,0.449,-6.564,0.0353,0.657,0.0,0.0932,0.528,100.355,9,0,4
4QgH3GXHnHuxMJu3RG69Hg,65960,0.713,0.326,-11.776,0.0462,0.000444,0.0,0.115,0.306,119.039,2,0,4
2E5R3USq1SSOFDnl4SHe1Z,161680,0.647,0.321,-8.325,0.0337,0.125,0.0,0.328,0.379,128.068,5,1,4
1gCC4V2iW0juUv4jaDABsp,116800,0.717,0.399,-11.225,0.0925,0.479,0.0,0.222,0.63,90.003,11,0,4
09VVVW2VxsmXE5Pyo3T0ah,123573,0.323,0.281,-7.829,0.0316,0.189,1.14e-05,0.134,0.313,120.425,9,1,4
73pH60xHd2S87oNIlgztNY,166467,0.519,0.367,-7.355,0.0343,0.0768,2.05e-06,0.1,0.233,101.825,8,1,4
0zrQwV4XbcwZ2bS9r7F944,158720,0.524,0.216,-10.2,0.0863,0.925,0.0,0.234,0.784,73.853,0,1,4
5Pso8npzaYW2lrt75Tgtmg,250400,0.63,0.706,-5.422,0.0567,0.0928,0.0,0.254,0.0383,119.942,6,0,4
2njoi6yM86QQwYnfyKjQzH,140122,0.881,0.677,-5.168,0.401,0.0568,0.0,0.12,0.159,109.362,1,1,5
3DhQknNJsPtkRj1D7bxjvl,141692,0.57,0.606,-6.864,0.436,0.208,0.0,0.102,0.521,77.061,6,1,4
108I14Gq6OlXJxMEWgh9d4,141200,0.712,0.579,-6.606,0.245,0.0431,0.0,0.142,0.723,76.531,6,0,4
13mPDke1bFw3xWcDkj1HJp,167410,0.869,0.672,-5.66,0.209,0.184,0.0,0.076,0.813,120.954,7,0,4
5JXAFhn7cDrXevv7OHyUoo,155676,0.798,0.57,-7.057,0.256,0.0821,0.0,0.125,0.512,147.92,0,1,4
6xzIQLra6UwHj51bK8TaTi,116853,0.79,0.68,-6.756,0.471,0.0904,0.0,0.0995,0.377,77.999,1,0,4
5uA6k6kDVyW4cZ7OL8CLvO,127861,0.75,0.505,-7.504,0.284,0.00641,0.0,0.241,0.17,150.113,1,1,4
4xy7XageX1m7ISA2SvdgMc,172455,0.585,0.63,-6.477,0.194,0.0588,0.0,0.164,0.397,82.033,1,1,4
61qCOFYVc2N2No5F8EWrOC,164571,0.875,0.589,-6.334,0.238,0.256,0.0,0.102,0.613,139.936,6,0,4
0rvVfseiPDzCt1eRbQmqDI,184615,0.736,0.711,-4.354,0.192,0.0227,0.0,0.19,0.633,156.039,4,0,4
6NNl0FxxdFaxQ1Ce9USbBu,164571,0.756,0.588,-5.623,0.399,0.136,0.0,0.371,0.283,139.905,4,0,4
6vuzzBnakGYyAYP2LSicEZ,149461,0.564,0.744,-5.282,0.406,0.0917,0.0,0.109,0.528,79.186,6,0,4
5DwryKFGHHOXLKs2gYjUZr,232727,0.733,0.669,-4.208,0.25,0.0499,0.0,0.0994,0.372,164.99,10,0,4
0fmrlTIy4s4u9XdyHtfD1h,190803,0.723,0.532,-5.618,0.0485,0.341,0.0,0.122,0.448,136.041,3,0,4
6tLEWlmB8s9w37oQh0DmvE,147000,0.755,0.647,-4.442,0.424,0.0539,0.0,0.52,0.853,160.233,6,0,5
6XSadF5GjIqzOrHfrDIzu2,213358,0.643,0.739,-5.915,0.117,0.473,0.0,0.231,0.467,134.895,2,0,4
2uEcc2UQrt9HFK2HRj9r2m,157513,0.716,0.63,-5.84,0.244,0.0878,0.0,0.127,0.504,149.225,10,1,4
1i3Ngjz77ce8CfhIjr1B7C,152607,0.598,0.773,-5.624,0.426,0.0507,0.0,0.133,0.707,80.777,5,0,4
2ClQX5N6xcyojZcMNl5y2N,199612,0.786,0.671,-5.753,0.286,0.422,0.0,0.158,0.532,74.484,7,1,4
2AWdgBMtPcN6pGw7o0YhGS,154538,0.775,0.473,-6.214,0.13,0.269,0.0,0.114,0.359,137.171,4,0,4
08jrrhjtzeklTU2tlyDixR,123922,0.627,0.685,-6.296,0.23,0.179,0.0,0.107,0.566,78.858,1,0,4
4siF1t6msY9o2XhkiaaAMz,160669,0.784,0.698,-4.49,0.284,0.0201,0.0,0.208,0.554,132.937,2,0,4
2swFbLA7eCNKujd0j0xXNz,169057,0.632,0.566,-7.158,0.0796,0.336,0.0,0.0951,0.379,79.384,6,0,4
4UiUo8eOWzY9qaium18hul,128104,0.612,0.762,-5.736,0.435,0.221,0.0,0.236,0.764,82.711,3,0,4
5ovNohnxkQ7gOGEpnMvpkF,167927,0.834,0.747,-5.839,0.474,0.123,0.0,0.11,0.754,79.988,7,0,4
5Y88O6C6YnTTk8Al4nxcgG,197904,0.606,0.697,-6.451,0.416,0.334,0.0,0.207,0.679,164.593,11,0,4
6Gf7OQmh3Ra5XJkF4Vug4d,128000,0.861,0.438,-9.068,0.0575,0.133,0.0,0.102,0.767,120.059,5,0,4
5NEkRHlAuvzEqIhhVCAyvl,187957,0.6,0.589,-6.851,0.278,0.379,0.0,0.107,0.271,159.847,7,1,5
2sufxPVFW3H0xarj5eLNMp,163778,0.772,0.734,-5.578,0.0432,0.134,0.0,0.123,0.353,134.898,9,1,4
6E6ZOtH69pRaqavicpMvgl,108356,0.841,0.654,-6.448,0.37,0.0228,0.0,0.138,0.643,79.952,9,0,4
1jWHtG4UXwH7JkEGY559Pa,164650,0.819,0.738,-5.159,0.186,0.47,0.0,0.117,0.676,139.957,1,0,4
16oNc3gAxjqO7ifVoEYqCR,168046,0.714,0.722,-5.685,0.0538,0.0735,0.0,0.114,0.439,143.019,0,1,4
17BBRv0iYOVlcbMjJUSfBO,156130,0.592,0.691,-6.325,0.204,0.355,0.0,0.217,0.815,159.708,6,1,4
6FiySur7YZL0Kff2YVGsEB,159086,0.725,0.79,-4.773,0.327,0.346,0.0,0.195,0.815,157.99,3,0,4
0nEWVyeYLtIi3JUHpASGiU,169953,0.614,0.789,-4.859,0.541,0.178,0.0,0.396,0.349,106.704,0,1,5
1SF8piqsZWn86DajVKih8F,151249,0.877,0.607,-7.818,0.15,0.535,0.0,0.138,0.773,127.055,10,0,4
7IECs9d4Rrlpa7tiHOCE1w,192000,0.778,0.662,-6.081,0.308,0.187,0.0,0.116,0.571,149.935,8,0,4
1qNEYOlDVjTWoINqQ5lQMR,146094,0.729,0.6,-6.522,0.358,0.121,0.0,0.0989,0.287,82.463,2,1,4
3StBhEiBdQICzrGiaajy2M,158825,0.677,0.717,-6.056,0.239,0.355,0.0,0.151,0.632,144.872,11,0,4
7CdoE8U5DwrwCaLoyf3ME0,156663,0.511,0.654,-6.133,0.314,0.053,0.0,0.316,0.279,154.868,8,1,4
6sk8haR99TFmwp9S5U7fac,209528,0.524,0.832,-4.351,0.471,0.0508,0.0,0.632,0.761,111.142,6,1,5
73pf02Dw1VhhS4f6pB8xBF,184286,0.617,0.785,-7.495,0.413,0.144,0.0,0.231,0.613,81.348,0,1,4
1uqA51UNXPhVjIPpaqdUCb,200001,0.737,0.661,-4.949,0.279,0.657,0.0,0.0685,0.638,82.449,2,1,4
7syeDOBw8Q0hBlwrqStc6h,148571,0.699,0.701,-6.596,0.363,0.209,0.0,0.102,0.364,168.14,2,1,4
7xqpOUezLTYW1zMNFqnBZs,203226,0.759,0.701,-4.861,0.182,0.394,0.0,0.0976,0.717,123.933,2,0,4
2crr8fnMCNKxypSNuHi5Jq,132772,0.773,0.733,-4.869,0.321,0.114,0.0,0.718,0.612,83.712,10,1,4
4ECQTHvmLiRq2uq5SlLnrj,169326,0.794,0.789,-4.232,0.256,0.502,0.0,0.129,0.945,86.493,11,0,4
4Boj4bBiDv6Ur1zKEvLXBI,168281,0.725,0.583,-8.562,0.345,0.141,0.0,0.102,0.257,159.989,7,1,4
0I1rmnYvGPi34cuKthB0sh,185731,0.633,0.771,-4.222,0.144,0.0749,0.0,0.127,0.468,81.317,5,0,4
3x5gP4wpAvAk6gjgGQyu9d,162429,0.767,0.702,-5.919,0.0631,0.577,0.0,0.348,0.753,143.16,1,1,4
0IUW6b1taJKyKt6hyagmTG,143045,0.848,0.617,-5.484,0.294,0.00283,0.0,0.0751,0.713,160.917,10,0,4
6vXJljkoTUWjPXFRfuBbgZ,187141,0.579,0.565,-6.901,0.418,0.466,0.0,0.226,0.631,83.973,11,1,4
7jx8tZVzfOAYK6bwP1mwqN,184932,0.651,0.788,-4.561,0.253,0.115,0.0,0.0878,0.589,93.364,8,0,4
69LBT3f9OkihRMqNpwDBrt,194093,0.495,0.819,-4.367,0.417,0.016,0.0,0.08,0.236,177.956,6,1,3
2twGKYnxAYNRQ9z9F3sQ4o,184673,0.728,0.656,-5.652,0.416,0.0688,0.0,0.17,0.817,155.866,6,1,4
485RHcQUM5qotAlfutUhwT,145851,0.738,0.678,-6.596,0.134,0.176,0.0,0.25,0.514,79.002,11,0,4
73C80fhriFzangrzWVO4Zp,161019,0.623,0.721,-4.584,0.339,0.371,0.0,0.109,0.719,166.637,10,0,4
2W9uAM0aMsZVxf3iU287sc,161195,0.595,0.816,-5.097,0.308,0.393,0.0,0.112,0.665,83.3,7,1,4
2GCgo6ZOGVGh4n4BUfRGOq,154655,0.836,0.615,-5.418,0.397,0.04,0.0,0.114,0.699,148.959,2,1,4
7b0XnbCVKMogwyt5i66o6H,133046,0.546,0.796,-3.182,0.13,0.0977,0.0,0.089,0.588,80.05,8,0,4
7jbsiLaF8d3JmePMsOjFiX,149290,0.723,0.723,-4.15,0.169,0.513,0.0,0.112,0.354,82.85,0,0,4
14XHY8rgI4mOW2VvWqBk2J,147931,0.498,0.654,-6.022,0.164,0.347,0.0,0.258,0.359,83.127,4,0,1
2iz3EDFoPOjPRZs9wt5iNh,153652,0.599,0.74,-3.517,0.334,0.159,0.0,0.154,0.573,100.06,0,0,4
0oglqIdDQ35cO40F7wx9yo,122092,0.435,0.684,-2.98,0.238,0.626,0.0,0.109,0.411,79.821,6,0,4
6V36R3RX2K3iZgchjO7FLA,159987,0.459,0.71,-6.8,0.29,0.335,0.0,0.0954,0.245,96.754,4,0,5
2n460Dh5V5aPXkfTAh2Myz,211474,0.891,0.648,-4.804,0.261,0.0383,0.0,0.235,0.652,127.942,1,1,4
1IeXZVBNGJJExnzNmXcLRX,172670,0.823,0.381,-12.361,0.307,0.288,0.0,0.0718,0.794,83.497,5,0,4
5a5uR7dPCLyiwLdefyHmGQ,155350,0.777,0.652,-5.616,0.35,0.141,0.0,0.0853,0.575,161.904,7,0,4
5YEAvnL3klXUE7etBXvMlp,146802,0.652,0.798,-5.347,0.333,0.157,0.0,0.118,0.608,169.857,6,0,4
7MYFKS7XpVz1JQDK38pr8N,127983,0.752,0.653,-4.607,0.293,0.0647,0.0,0.125,0.569,165.046,6,0,4
1aMokXl3uKDvCh4BBcjFOA,185746,0.708,0.654,-6.76,0.369,0.0556,0.0,0.208,0.697,168.032,5,0,4
3qHgGyJY4GpXNOK4WL4NSo,156077,0.485,0.814,-3.907,0.138,0.217,0.0,0.112,0.327,159.894,9,1,4
0KVEBQA98JvkmB5ZydQ13k,175339,0.506,0.787,-6.634,0.161,0.254,0.0,0.112,0.333,99.956,8,1,4
37LWyqxXEUrjMxrhPlAiNF,141270,0.6,0.654,-4.8,0.222,0.488,0.0,0.132,0.419,157.8,2,0,4
3ug164pc9RGmq4TM6x61vJ,150980,0.537,0.651,-6.49,0.249,0.0366,0.0,0.259,0.288,150.277,2,1,4
4RhRDVXc3xFojyyjyh1jmN,175527,0.768,0.565,-7.203,0.0525,0.143,0.0,0.277,0.307,129.866,4,0,4
7HjRPlzOwN72D8gjn9zURA,169930,0.684,0.64,-5.035,0.336,0.343,0.0,0.24,0.47,159.874,2,1,4
6fEdWrEYspdneQMNIT33I4,178655,0.782,0.67,-4.332,0.358,0.118,0.0,0.0956,0.745,172.006,1,0,4
1m5ThpiPCchWtaBIAnNfz8,213626,0.736,0.594,-6.459,0.38,0.336,0.0,0.061,0.905,163.948,10,0,4
6KJCGu0tOmhk87jX6Dz7Ql,138039,0.638,0.755,-4.558,0.204,0.0528,0.0,0.0721,0.602,153.26,11,1,4
2OUY5NdALupSoIQN9ZBH1a,138683,0.682,0.809,-4.331,0.378,0.491,0.0,0.217,0.812,180.088,3,0,4
0Fj1NN9QtXbSmNS46BexHg,184750,0.528,0.557,-7.664,0.518,0.238,0.0,0.143,0.528,77.289,1,1,4
0QVvkAOstRG26pVYN95CeL,163931,0.619,0.695,-4.005,0.206,0.336,0.0,0.0859,0.361,82.155,10,0,4
6vWzkhoAp1SF4PEJ0iLKYQ,192012,0.732,0.683,-6.477,0.29,0.0567,0.0,0.149,0.583,160.002,7,1,4
3eeyKNIBrt5TH4y0y3QkOu,128414,0.739,0.637,-5.79,0.44,0.232,0.0,0.634,0.513,164.91,4,0,4
0eGvris9sYZMOsTMHT20Td,184843,0.731,0.439,-5.479,0.435,0.158,0.0,0.375,0.649,79.824,8,1,4
4vSoyDfL0uZyUoWu5NNNsQ,185866,0.82,0.697,-7.296,0.378,0.0349,0.0,0.197,0.629,154.992,6,0,4
6klLvorLoo1sxvZcjJIY8I,148630,0.876,0.733,-4.478,0.333,0.0208,0.0,0.0999,0.962,154.904,10,0,4
5A6tFAdihqILHJrWuR6wD4,215327,0.874,0.647,-5.256,0.441,0.0382,0.0,0.215,0.228,154.04,1,1,4
2m9axSosHP92250FvnnobM,181666,0.637,0.801,-4.356,0.321,0.308,0.0,0.154,0.486,169.984,9,0,4
0qmWrPu7fiZSXvWfCZxcKl,181995,0.912,0.522,-6.196,0.368,0.192,0.0,0.11,0.33,139.898,10,0,4
4XlyD28tQ6qdqNS2BkE1AF,176483,0.502,0.671,-5.158,0.293,0.147,0.0,0.211,0.584,153.864,9,0,4
6xqZi5JTTk6XIMLvy7w5JJ,217659,0.584,0.688,-4.427,0.431,0.294,0.0,0.097,0.628,94.971,6,0,5
0igHhcoLY0yHVPHiPvGuXx,160988,0.844,0.698,-5.73,0.411,0.0231,0.0,0.0722,0.683,167.008,2,1,4
3hYBu3LRhapDItoL2R5aK2,193952,0.453,0.72,-5.839,0.255,0.233,0.0,0.156,0.518,80.788,0,0,4
2qU7t8cV1fMVbDTUnZsxTV,233143,0.771,0.708,-6.055,0.246,0.18,0.0,0.0967,0.654,139.91,8,0,4
5IdAcHb4cwtexqMlOojWhR,181437,0.643,0.77,-4.524,0.228,0.13,0.0,0.247,0.863,170.006,5,0,4
58H5750cX5LquhcJ7TCHiO,185049,0.741,0.553,-6.511,0.2,0.273,0.0,0.117,0.138,82.987,1,0,4
540u3cwMqJ7IJrhQ9ikcON,196958,0.534,0.661,-7.306,0.323,0.462,0.0,0.105,0.594,129.667,2,0,5
3SiNNoV06PfsTbqMCwyBED,175517,0.737,0.709,-4.444,0.0533,0.403,0.0,0.135,0.358,136.989,7,0,4
5uMoOYy8G4wCAbKPeYRPGt,48133,0.561,0.099,-13.417,0.0307,0.988,0.829,0.1,0.321,129.906,0,1,3
0uv14AJMK5RxHRbMeTpAxX,247027,0.649,0.533,-7.433,0.0528,0.7,0.000546,0.0891,0.239,106.861,0,1,4
7BCFV1bils1XvWp2r7zY0d,152373,0.653,0.517,-6.471,0.0313,0.659,0.0326,0.123,0.735,79.995,9,1,4
3yydZof4pq6N4zeyTzLwQk,132747,0.777,0.721,-6.951,0.071,0.476,0.0512,0.27,0.88,106.956,0,1,4
21a8xqlsaxpfBUIKqh33RC,208587,0.75,0.438,-7.699,0.0298,0.564,0.00589,0.0912,0.564,97.006,4,1,4
2vgf4LDfAFFKdIP5IsIRKf,199760,0.813,0.302,-8.263,0.0445,0.822,0.000429,0.114,0.521,109.981,7,0,4
3s83U0wNVchaNBdT9lOLnN,163867,0.798,0.453,-8.325,0.0317,0.686,0.000113,0.0985,0.395,106.973,1,0,4
4olD96i5Pof5vj04xrbwdR,59613,0.481,0.312,-10.059,0.0431,0.844,0.00743,0.274,0.867,119.973,10,1,4
3q7P5zjUg0sa069nIohMLS,192133,0.733,0.405,-8.39,0.0454,0.885,0.000132,0.116,0.361,95.086,10,1,4
4l0MkCgo7d8GpaZJYPzQrA,181720,0.477,0.594,-7.625,0.0945,0.726,0.00189,0.132,0.215,104.796,2,1,4
7AwwlcMvNrE6UUEMCmYLLt,152133,0.691,0.565,-10.635,0.0519,0.897,0.105,0.109,0.661,120.149,0,1,4
5b59IThHqPwPk6XWfxJ2IJ,146600,0.766,0.308,-9.561,0.105,0.294,0.329,0.0969,0.634,135.998,0,1,4
4iTM0qkWmtd1AKzYoPWo5U,64800,0.491,0.431,-8.462,0.0299,0.879,0.869,0.128,0.203,144.199,0,1,1
5VWeEYYX1uWQDFsdJGPQPO,187240,0.681,0.539,-5.9,0.0478,0.392,0.111,0.0687,0.58,117.953,0,1,4
6roDS132qMzv5GK5GtMb8n,169387,0.701,0.479,-8.235,0.158,0.792,0.78,0.0976,0.611,174.01,0,1,4
2DmrQQ11vYqRankkzQQck4,172160,0.76,0.691,-4.87,0.0387,0.251,0.17,0.335,0.585,113.024,5,1,4
3kmuIpQNmmKDsmwTDOTFwr,93280,0.332,0.153,-12.951,0.0365,0.974,0.966,0.0854,0.0388,109.066,2,1,4
2wx8Pvlf8vt1TlNGzBcWVc,288133,0.48,0.483,-6.668,0.0289,0.827,0.00992,0.107,0.218,130.048,7,1,4
2XE7xjoQiCGvJBmcwwycOd,313000,0.356,0.661,-5.838,0.0338,0.137,0.00189,0.164,0.114,171.833,5,1,4
077gamwRrf07yceE6bZU93,283000,0.702,0.698,-4.19,0.0315,0.0327,0.0219,0.234,0.714,126.972,10,1,4
0vdcLcvWyD8DuU5IV56q5P,283133,0.585,0.768,-4.972,0.0547,0.101,0.000141,0.487,0.225,120.013,9,1,4
54j8LB6J62TsumB7cJNh25,225360,0.786,0.546,-5.562,0.0576,0.143,0.000175,0.137,0.624,100.01,9,0,4
0Wm9tnKt1WxTcGd53IJvmr,247507,0.602,0.755,-6.105,0.0455,0.0704,0.000501,0.164,0.328,119.973,2,1,4
4v4OrOxzyPlxhvKfX8yD2E,262080,0.683,0.552,-6.126,0.034,0.348,0.0025,0.471,0.384,129.936,5,1,4
35SyNCpwauDugJOaQkz1SO,272587,0.448,0.648,-6.539,0.0398,0.34,0.000146,0.1,0.436,104.999,2,1,4
3Z3SWq0QpokVY4Wz498eqO,240840,0.614,0.562,-7.497,0.0599,0.0833,0.00136,0.124,0.634,169.919,6,0,4
0SfruoriBgH2Jr554YgLfJ,180507,0.716,0.881,-4.517,0.0378,0.0272,0.206,0.119,0.718,130.024,0,1,4
76q3aYHzB6HPv8XxgXJFJd,311093,0.751,0.551,-5.687,0.0575,0.331,0.232,0.119,0.467,120.014,0,1,4
4raswmuBweRe8O3C46HyrZ,232013,0.59,0.813,-5.06,0.0292,0.0629,0.0111,0.203,0.534,80.02,11,0,4
5n4GCIQAqHwQpQVlsiAcb0,231573,0.296,0.721,-5.201,0.0457,0.00357,2.92e-05,0.307,0.118,129.057,8,1,4
2ehRAm8EvZEgwHYLvApwIA,281600,0.503,0.52,-7.08,0.0324,0.68,0.00108,0.115,0.139,87.042,7,1,4
6b5LLA6KCWJuKCsyihSrAK,235747,0.184,0.392,-10.581,0.0356,0.869,0.943,0.263,0.0376,61.297,0,1,4
4A1d53AopAdTSgzsLNK91R,147305,0.619,0.867,-7.722,0.0542,0.000483,0.746,0.0691,0.557,121.016,4,0,4
4dvEUOMfLNOTdWrE438BzH,503734,0.646,0.806,-10.891,0.044,0.00256,0.931,0.111,0.157,115.001,0,1,4
0PKTlk7FyuPMLbLkYikKxt,93864,0.587,0.379,-14.059,0.0442,0.929,0.903,0.108,0.669,125.018,9,0,4
4Qeq7eipYd9qNIJtW7NO6u,64000,0.435,0.178,-25.105,0.0496,0.949,0.87,0.111,0.0615,124.994,9,1,1
1pucLtgg5vohnyZBa2pQwf,377539,0.504,0.887,-7.56,0.0587,0.00973,0.814,0.15,0.0383,139.96,2,0,4
6jdBBunToUw1tZqCml3PmJ,59781,0.532,0.0484,-16.793,0.0539,0.912,0.906,0.101,0.239,114.068,5,1,4
56XphakJdzYt2T3w66OHoX,409000,0.575,0.802,-7.342,0.0329,0.0154,0.88,0.147,0.109,126.959,6,1,4
63XK1NgbI0GG2m0lV2dtbf,140777,0.669,0.909,-8.167,0.0498,0.0107,0.544,0.0958,0.312,120.994,4,0,4
7uJURiXM3RcMPrNDQtVmad,152678,0.547,0.923,-6.197,0.0769,0.0312,0.0,0.333,0.522,121.032,5,1,4
5ShPGmeQoSCeSVHtqlKBVt,355619,0.665,0.811,-8.672,0.0558,0.044,0.873,0.325,0.366,119.988,4,0,4
3DeGAsbrWNWoBj4H85t01k,123000,0.535,0.815,-11.333,0.0712,0.925,0.831,0.0819,0.142,120.022,0,0,4
0l9RIPsUq1tUGTtLO4KSTc,74170,0.217,0.00815,-23.697,0.0384,0.993,0.958,0.108,0.0362,71.747,1,1,4
1kqW13BmrGUeTGhA7AbLEE,216377,0.5,0.64,-8.785,0.0285,0.152,0.908,0.103,0.132,100.011,8,1,4
3F9MJQYCgsoBqjw4ZCdNpx,231000,0.697,0.73,-7.405,0.0312,0.00342,0.784,0.12,0.517,119.997,7,1,4
119EtxwXHqr2wo5YpBcNxX,350237,0.393,0.815,-10.058,0.0421,0.202,0.0184,0.218,0.74,170.059,0,1,4
41qkErY4Ua1e7BwOc4SE5h,80565,0.506,0.86,-6.58,0.0342,0.000387,0.846,0.11,0.0392,140.089,0,1,4
0QTu7LhRU3BGBenuvRTXXP,151840,0.686,0.737,-9.04,0.0553,0.0331,0.883,0.147,0.0569,142.017,0,1,4
3V0W5CfNDMiTKg93wuLFxJ,280120,0.746,0.84,-5.891,0.0331,0.0917,0.0156,0.351,0.734,110.0,5,1,4
3piWUgP2wOCj2MPFpmbIjm,186493,0.73,0.722,-6.158,0.042,0.157,0.322,0.0339,0.87,118.018,0,1,4
3xEqegrcyQtfhWeEMnDyCG,197467,0.945,0.546,-6.109,0.0519,0.119,0.000519,0.121,0.962,120.004,8,1,4
6FClb3aJKzxfq5Prt4t5GI,84933,0.52,0.55,-14.036,0.084,0.918,0.903,0.11,0.328,117.067,0,1,4
4jg7cRXfEw0MxMjuxw4xAJ,211533,0.812,0.55,-6.294,0.0438,0.328,0.0,0.0347,0.785,109.975,9,1,4
7rhbiTr94Jnbov2WVQCC7D,184240,0.811,0.56,-5.535,0.0344,0.166,0.000186,0.0601,0.786,106.005,2,1,4
2UP24RAyBnZ6IsbjmKJoe5,218320,0.873,0.558,-6.004,0.0409,0.206,0.0,0.339,0.55,117.997,0,1,4
5YA2JkBrUtJ4shIgg8TMRP,79013,0.579,0.252,-15.153,0.0296,0.594,0.887,0.479,0.496,102.057,4,0,4
68tyzSSTPTlAk66h49WZVN,275320,0.797,0.564,-6.09,0.0289,0.428,0.00614,0.0896,0.203,116.009,7,1,4
3oVQ4P0XQSvkJ21RPRSmol,262760,0.724,0.54,-7.923,0.0356,0.342,0.00176,0.111,0.733,116.475,0,1,4
4S0kjwB3pDBBjVjEu6PzsI,285373,0.813,0.639,-6.385,0.0457,0.0411,0.00055,0.0724,0.767,113.007,5,1,4
29OHWVsjCytKlm4EDmhlZ8,247720,0.825,0.581,-6.3,0.0454,0.055,0.00115,0.108,0.473,110.033,9,1,4
7eGEI15LW3opQ53fm0LxSr,167707,0.679,0.632,-6.787,0.0273,0.0878,0.0881,0.107,0.232,99.991,0,1,4
60Yfs7tzhgVFLIz5UTQFjY,244827,0.739,0.595,-4.967,0.0289,0.0323,0.00515,0.093,0.391,120.007,0,1,4
6asOwqjK2YppOx2gpMJM8R,388813,0.437,0.326,-8.846,0.028,0.865,0.0415,0.0968,0.187,99.978,0,1,4
4MatjVmXUxuBf7WeInnRBG,215133,0.533,0.676,-6.788,0.0395,0.152,0.000765,0.0903,0.404,114.993,2,1,4
7oHsIIDKbEJlFULg1HF0pP,278280,0.762,0.61,-6.378,0.228,0.076,0.000132,0.0744,0.277,146.989,7,1,4
2sqgNScWya6T8PwKMELYW8,215293,0.769,0.455,-5.698,0.155,0.554,2.07e-06,0.251,0.293,95.097,10,0,4
73O30uMI7n6DuzBmbtO7kC,206587,0.817,0.737,-5.453,0.102,0.046,1.57e-05,0.092,0.67,93.985,6,0,4
1U8Ta5gcm2xhma1FQS2bKV,178080,0.82,0.656,-4.72,0.0943,0.427,0.0,0.16,0.709,82.069,5,0,4
3F5OoUJSVVC1f5PwOxcx0N,198387,0.792,0.429,-5.432,0.095,0.414,1.62e-05,0.109,0.373,140.038,6,1,4
7m6aTkKrrPHAZ4fGnksoda,212827,0.801,0.707,-4.508,0.0894,0.463,3.98e-06,0.249,0.772,92.0,4,1,4
22NqmIHKn0kd8CCFql4ZG4,173067,0.452,0.329,-9.742,0.0363,0.843,0.0,0.1,0.531,87.997,7,1,4
7IrHrOQnhaHDDfZoraPVhb,198520,0.78,0.504,-4.499,0.153,0.233,0.000731,0.129,0.592,178.029,7,0,4
6UlIGL6Nv5KKTNH2c6vYTP,256040,0.836,0.546,-4.455,0.0597,0.281,0.0,0.0778,0.238,109.055,7,0,3
1tu5h5BU2WWrGH407kU0pe,194360,0.852,0.543,-6.907,0.177,0.262,2.64e-05,0.431,0.919,140.052,6,0,4
